resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
866,402,codepage,9205,9,Villnore,ヴィルノア,
866,403,codepage,9214,9,Villnore,ヴィルノア,
866,404,codepage,9223,9,Villnore,ヴィルノア,
866,405,codepage,9232,9,Villnore,ヴィルノア,
866,406,codepage,9241,9,Villnore,ヴィルノア,
866,407,codepage,9250,9,Villnore,ヴィルノア,
866,408,codepage,9259,9,Villnore,ヴィルノア,
866,409,codepage,9268,9,Villnore,ヴィルノア,
866,410,codepage,9277,8,Kalstad,カルスタッド,
866,411,codepage,9285,8,Kalstad,カルスタッド,
866,412,codepage,9293,8,Kalstad,カルスタッド,
866,413,codepage,9301,8,Kalstad,カルスタッド,
866,414,codepage,9309,8,Kalstad,カルスタッド,
866,415,codepage,9317,8,Kalstad,カルスタッド,
866,416,codepage,9325,8,Kalstad,カルスタッド,
866,417,codepage,9333,18,Crell Monferaigne,クレルモンフェラン,
866,418,codepage,9351,18,Crell Monferaigne,クレルモンフェラン,
866,419,codepage,9369,18,Crell Monferaigne,クレルモンフェラン,
866,420,codepage,9387,18,Crell Monferaigne,クレルモンフェラン,
866,421,codepage,9405,18,Crell Monferaigne,クレルモンフェラン,
866,422,codepage,9423,18,Crell Monferaigne,クレルモンフェラン,
866,423,codepage,9441,18,Crell Monferaigne,クレルモンフェラン,
866,424,codepage,9459,18,Crell Monferaigne,クレルモンフェラン,
866,425,codepage,9477,18,Crell Monferaigne,クレルモンフェラン,
866,426,codepage,9495,18,Crell Monferaigne,クレルモンフェラン,
866,427,codepage,9513,18,Crell Monferaigne,クレルモンフェラン,
866,428,codepage,9531,6,Dipan,ディパン城下町,
866,429,codepage,9537,6,Dipan,ディパン城下町,
866,430,codepage,9543,23,Royal Underground Path,王家の地下道,
866,431,codepage,9566,23,Royal Underground Path,王家の地下道,
866,432,codepage,9589,23,Royal Underground Path,王家の地下道,
866,433,codepage,9612,23,Royal Underground Path,王家の地下道,
866,434,codepage,9635,23,Royal Underground Path,王家の地下道,
866,435,codepage,9658,23,Royal Underground Path,王家の地下道,
866,436,codepage,9681,23,Royal Underground Path,王家の地下道,
866,437,codepage,9704,23,Royal Underground Path,王家の地下道,
866,438,codepage,9727,23,Royal Underground Path,王家の地下道,
866,439,codepage,9750,23,Royal Underground Path,王家の地下道,
866,440,codepage,9773,23,Royal Underground Path,王家の地下道,
866,441,codepage,9796,23,Royal Underground Path,王家の地下道,
866,442,codepage,9819,23,Royal Underground Path,王家の地下道,
866,443,codepage,9842,23,Royal Underground Path,王家の地下道,
866,444,codepage,9865,23,Royal Underground Path,王家の地下道,
866,445,codepage,9888,23,Royal Underground Path,王家の地下道,
866,446,codepage,9911,23,Royal Underground Path,王家の地下道,
866,447,codepage,9934,23,Royal Underground Path,王家の地下道,
866,448,codepage,9957,23,Royal Underground Path,王家の地下道,
866,449,codepage,9980,12,Lost Forest,喪失の森,
866,450,codepage,9992,12,Lost Forest,喪失の森,
866,451,codepage,10004,12,Lost Forest,喪失の森,
866,452,codepage,10016,12,Lost Forest,喪失の森,
866,453,codepage,10028,12,Lost Forest,喪失の森,
866,454,codepage,10040,12,Lost Forest,喪失の森,
866,455,codepage,10052,12,Lost Forest,喪失の森,
866,456,codepage,10064,12,Lost Forest,喪失の森,
866,457,codepage,10076,13,Dipan Castle,ディパン城,
866,458,codepage,10089,13,Dipan Castle,ディパン城,
866,459,codepage,10102,13,Dipan Castle,ディパン城,
866,460,codepage,10115,13,Dipan Castle,ディパン城,
866,461,codepage,10128,13,Dipan Castle,ディパン城,
866,462,codepage,10141,13,Dipan Castle,ディパン城,
866,463,codepage,10154,13,Dipan Castle,ディパン城,
866,464,codepage,10167,13,Dipan Castle,ディパン城,
866,465,codepage,10180,13,Dipan Castle,ディパン城,
866,466,codepage,10193,13,Dipan Castle,ディパン城,
866,467,codepage,10206,13,Dipan Castle,ディパン城,
866,468,codepage,10219,13,Dipan Castle,ディパン城,
866,469,codepage,10232,13,Dipan Castle,ディパン城,
866,470,codepage,10245,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,471,codepage,10269,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,472,codepage,10293,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,473,codepage,10317,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,474,codepage,10341,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,475,codepage,10365,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,476,codepage,10389,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,477,codepage,10413,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,478,codepage,10437,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,479,codepage,10461,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,480,codepage,10485,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,481,codepage,10509,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,
866,482,codepage,10533,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,483,codepage,10560,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,484,codepage,10587,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,485,codepage,10614,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,486,codepage,10641,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,487,codepage,10668,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,488,codepage,10695,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,489,codepage,10722,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,490,codepage,10749,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,491,codepage,10776,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,
866,492,codepage,10803,22,Surts Volcano Caverns,スルス火山洞窟,
866,493,codepage,10825,22,Surts Volcano Caverns,スルス火山洞窟,
866,494,codepage,10847,22,Surts Volcano Caverns,スルス火山洞窟,
866,495,codepage,10869,22,Surts Volcano Caverns,スルス火山洞窟,
866,496,codepage,10891,22,Surts Volcano Caverns,スルス火山洞窟,
866,497,codepage,10913,22,Surts Volcano Caverns,スルス火山洞窟,
866,498,codepage,10935,22,Surts Volcano Caverns,スルス火山洞窟,
866,499,codepage,10957,22,Surts Volcano Caverns,スルス火山洞窟,
866,500,codepage,10979,22,Surts Volcano Caverns,スルス火山洞窟,
866,501,codepage,11001,22,Surts Volcano Caverns,スルス火山洞窟,
866,502,codepage,11023,22,Surts Volcano Caverns,スルス火山洞窟,
866,503,codepage,11045,22,Surts Volcano Caverns,スルス火山洞窟,
866,504,codepage,11067,22,Surts Volcano Caverns,スルス火山洞窟,
866,505,codepage,11089,22,Surts Volcano Caverns,スルス火山洞窟,
866,506,codepage,11111,22,Surts Volcano Caverns,スルス火山洞窟,
866,507,codepage,11133,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,508,codepage,11154,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,509,codepage,11175,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,510,codepage,11196,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,511,codepage,11217,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,512,codepage,11238,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,513,codepage,11259,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,514,codepage,11280,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,515,codepage,11301,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,516,codepage,11322,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,517,codepage,11343,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,518,codepage,11364,21,Crawsus Forest Ruins,クローサス森林遺跡,
866,519,codepage,11385,31,Palace of the Venerated Dragon,奉竜殿,
866,520,codepage,11416,31,Palace of the Venerated Dragon,奉竜殿,
866,521,codepage,11447,31,Palace of the Venerated Dragon,奉竜殿,
866,522,codepage,11478,31,Palace of the Venerated Dragon,奉竜殿,
866,523,codepage,11509,31,Palace of the Venerated Dragon,奉竜殿,
866,524,codepage,11540,31,Palace of the Venerated Dragon,奉竜殿,
866,525,codepage,11571,31,Palace of the Venerated Dragon,奉竜殿,
866,526,codepage,11602,31,Palace of the Venerated Dragon,奉竜殿,
866,527,codepage,11633,31,Palace of the Venerated Dragon,奉竜殿,
866,528,codepage,11664,31,Palace of the Venerated Dragon,奉竜殿,
866,529,codepage,11695,31,Palace of the Venerated Dragon,奉竜殿,
866,530,codepage,11726,31,Palace of the Venerated Dragon,奉竜殿,
866,531,codepage,11757,31,Palace of the Venerated Dragon,奉竜殿,
866,532,codepage,11788,31,Palace of the Venerated Dragon,奉竜殿,
866,533,codepage,11819,31,Palace of the Venerated Dragon,奉竜殿,
866,534,codepage,11850,31,Palace of the Venerated Dragon,奉竜殿,
866,535,codepage,11881,31,Palace of the Venerated Dragon,奉竜殿,
866,536,codepage,11912,31,Palace of the Venerated Dragon,奉竜殿,
866,537,codepage,11943,31,Palace of the Venerated Dragon,奉竜殿,
866,538,codepage,11974,31,Palace of the Venerated Dragon,奉竜殿,
866,539,codepage,12005,31,Palace of the Venerated Dragon,奉竜殿,
866,540,codepage,12036,31,Palace of the Venerated Dragon,奉竜殿,
866,541,codepage,12067,31,Palace of the Venerated Dragon,奉竜殿,
866,542,codepage,12098,31,Palace of the Venerated Dragon,奉竜殿,
866,543,codepage,12129,31,Palace of the Venerated Dragon,奉竜殿,
866,544,codepage,12160,31,Palace of the Venerated Dragon,奉竜殿,
866,545,codepage,12191,31,Palace of the Venerated Dragon,奉竜殿,
866,546,codepage,12222,31,Palace of the Venerated Dragon,奉竜殿,
866,547,codepage,12253,31,Palace of the Venerated Dragon,奉竜殿,
866,548,codepage,12284,31,Palace of the Venerated Dragon,奉竜殿,
866,549,codepage,12315,31,Palace of the Venerated Dragon,奉竜殿,
866,550,codepage,12346,31,Palace of the Venerated Dragon,奉竜殿,
866,551,codepage,12377,31,Palace of the Venerated Dragon,奉竜殿,
866,552,codepage,12408,31,Palace of the Venerated Dragon,奉竜殿,
866,553,codepage,12439,13,Dipan Castle,ディパン城,
866,554,codepage,12452,13,Dipan Castle,ディパン城,
866,555,codepage,12465,13,Dipan Castle,ディパン城,
866,556,codepage,12478,13,Dipan Castle,ディパン城,
866,557,codepage,12491,13,Dipan Castle,ディパン城,
866,558,codepage,12504,13,Dipan Castle,ディパン城,
866,559,codepage,12517,13,Dipan Castle,ディパン城,
866,560,codepage,12530,13,Dipan Castle,ディパン城,
866,561,codepage,12543,13,Dipan Castle,ディパン城,
866,562,codepage,12556,13,Dipan Castle,ディパン城,
866,563,codepage,12569,13,Dipan Castle,ディパン城,
866,564,codepage,12582,13,Dipan Castle,ディパン城,
866,565,codepage,12595,13,Dipan Castle,ディパン城,
866,566,codepage,12608,13,Dipan Castle,ディパン城,
866,567,codepage,12621,13,Dipan Castle,ディパン城,
866,568,codepage,12634,13,Dipan Castle,ディパン城,
866,569,codepage,12647,18,Forest of Spirits,精霊の森,
866,570,codepage,12665,18,Forest of Spirits,精霊の森,
866,571,codepage,12683,18,Forest of Spirits,精霊の森,
866,572,codepage,12701,18,Forest of Spirits,精霊の森,
866,573,codepage,12719,18,Forest of Spirits,精霊の森,
866,574,codepage,12737,18,Forest of Spirits,精霊の森,
866,575,codepage,12755,18,Forest of Spirits,精霊の森,
866,576,codepage,12773,18,Forest of Spirits,精霊の森,
866,577,codepage,12791,18,Forest of Spirits,精霊の森,
866,578,codepage,12809,18,Forest of Spirits,精霊の森,
866,579,codepage,12827,18,Forest of Spirits,精霊の森,
866,580,codepage,12845,18,Forest of Spirits,精霊の森,
866,581,codepage,12863,8,Bifrost,ビフレスト,
866,582,codepage,12871,8,Bifrost,ビフレスト,
866,583,codepage,12879,17,Hall of Valhalla,ヴァルハラ宮殿,
866,584,codepage,12896,17,Hall of Valhalla,ヴァルハラ宮殿,
866,585,codepage,12913,17,Hall of Valhalla,ヴァルハラ宮殿,
866,586,codepage,12930,17,Hall of Valhalla,ヴァルハラ宮殿,
866,587,codepage,12947,17,Hall of Valhalla,ヴァルハラ宮殿,
866,588,codepage,12964,17,Hall of Valhalla,ヴァルハラ宮殿,
866,589,codepage,12981,17,Hall of Valhalla,ヴァルハラ宮殿,
866,590,codepage,12998,17,Hall of Valhalla,ヴァルハラ宮殿,
866,591,codepage,13015,17,Hall of Valhalla,ヴァルハラ宮殿,
866,592,codepage,13032,17,Hall of Valhalla,ヴァルハラ宮殿,
866,593,codepage,13049,17,Hall of Valhalla,ヴァルハラ宮殿,
866,594,codepage,13066,17,Hall of Valhalla,ヴァルハラ宮殿,
866,595,codepage,13083,17,Hall of Valhalla,ヴァルハラ宮殿,
866,596,codepage,13100,17,Hall of Valhalla,ヴァルハラ宮殿,
866,597,codepage,13117,17,Hall of Valhalla,ヴァルハラ宮殿,
866,598,codepage,13134,17,Hall of Valhalla,ヴァルハラ宮殿,
866,599,codepage,13151,17,Hall of Valhalla,ヴァルハラ宮殿,
866,600,codepage,13168,17,Hall of Valhalla,ヴァルハラ宮殿,
866,601,codepage,13185,17,Hall of Valhalla,ヴァルハラ宮殿,
866,602,codepage,13202,17,Hall of Valhalla,ヴァルハラ宮殿,
866,603,codepage,13219,17,Hall of Valhalla,ヴァルハラ宮殿,
866,604,codepage,13236,17,Hall of Valhalla,ヴァルハラ宮殿,
866,605,codepage,13253,17,Hall of Valhalla,ヴァルハラ宮殿,
866,606,codepage,13270,17,Hall of Valhalla,ヴァルハラ宮殿,
866,607,codepage,13287,17,Hall of Valhalla,ヴァルハラ宮殿,
866,608,codepage,13304,17,Hall of Valhalla,ヴァルハラ宮殿,
866,609,codepage,13321,17,Hall of Valhalla,ヴァルハラ宮殿,
866,610,codepage,13338,17,Hall of Valhalla,ヴァルハラ宮殿,
866,611,codepage,13355,17,Hall of Valhalla,ヴァルハラ宮殿,
866,612,codepage,13372,17,Hall of Valhalla,ヴァルハラ宮殿,
866,613,codepage,13389,17,Hall of Valhalla,ヴァルハラ宮殿,
866,614,codepage,13406,17,Hall of Valhalla,ヴァルハラ宮殿,
866,615,codepage,13423,17,Hall of Valhalla,ヴァルハラ宮殿,
866,616,codepage,13440,17,Hall of Valhalla,ヴァルハラ宮殿,
866,617,codepage,13457,17,Hall of Valhalla,ヴァルハラ宮殿,
866,618,codepage,13474,17,Hall of Valhalla,ヴァルハラ宮殿,
866,619,codepage,13491,17,Hall of Valhalla,ヴァルハラ宮殿,
866,620,codepage,13508,17,Hall of Valhalla,ヴァルハラ宮殿,
866,621,codepage,13525,17,Hall of Valhalla,ヴァルハラ宮殿,
866,622,codepage,13542,17,Hall of Valhalla,ヴァルハラ宮殿,
866,623,codepage,13559,17,Hall of Valhalla,ヴァルハラ宮殿,
866,624,codepage,13576,17,Hall of Valhalla,ヴァルハラ宮殿,
866,625,codepage,13593,17,Hall of Valhalla,ヴァルハラ宮殿,
866,626,codepage,13610,17,Hall of Valhalla,ヴァルハラ宮殿,
866,627,codepage,13627,17,Hall of Valhalla,ヴァルハラ宮殿,
866,628,codepage,13644,17,Hall of Valhalla,ヴァルハラ宮殿,
866,629,codepage,13661,17,Hall of Valhalla,ヴァルハラ宮殿,
866,630,codepage,13678,15,Ancient Forest,蒼枯の森,
866,631,codepage,13693,15,Ancient Forest,蒼枯の森,
866,632,codepage,13708,15,Ancient Forest,蒼枯の森,
866,633,codepage,13723,15,Ancient Forest,蒼枯の森,
866,634,codepage,13738,15,Ancient Forest,蒼枯の森,
866,635,codepage,13753,15,Ancient Forest,蒼枯の森,
866,636,codepage,13768,15,Ancient Forest,蒼枯の森,
866,637,codepage,13783,15,Ancient Forest,蒼枯の森,
866,638,codepage,13798,15,Ancient Forest,蒼枯の森,
866,639,codepage,13813,15,Ancient Forest,蒼枯の森,
866,640,codepage,13828,15,Ancient Forest,蒼枯の森,
866,641,codepage,13843,15,Ancient Forest,蒼枯の森,
866,642,codepage,13858,15,Ancient Forest,蒼枯の森,
866,643,codepage,13873,18,Chateau Obsession,昏き妄執の館,
866,644,codepage,13891,18,Chateau Obsession,昏き妄執の館,
866,645,codepage,13909,18,Chateau Obsession,昏き妄執の館,
866,646,codepage,13927,18,Chateau Obsession,昏き妄執の館,
866,647,codepage,13945,18,Chateau Obsession,昏き妄執の館,
866,648,codepage,13963,18,Chateau Obsession,昏き妄執の館,
866,649,codepage,13981,18,Chateau Obsession,昏き妄執の館,
866,650,codepage,13999,18,Chateau Obsession,昏き妄執の館,
866,651,codepage,14017,18,Chateau Obsession,昏き妄執の館,
866,652,codepage,14035,12,Turgen Mine,トゥルゲン鉱山,
866,653,codepage,14047,12,Turgen Mine,トゥルゲン鉱山,
866,654,codepage,14059,12,Turgen Mine,トゥルゲン鉱山,
866,655,codepage,14071,12,Turgen Mine,トゥルゲン鉱山,
866,656,codepage,14083,12,Turgen Mine,トゥルゲン鉱山,
866,657,codepage,14095,12,Turgen Mine,トゥルゲン鉱山,
866,658,codepage,14107,12,Turgen Mine,トゥルゲン鉱山,
866,659,codepage,14119,12,Turgen Mine,トゥルゲン鉱山,
866,660,codepage,14131,15,Ravine Caverns,狭間の洞窟,
866,661,codepage,14146,15,Ravine Caverns,狭間の洞窟,
866,662,codepage,14161,15,Ravine Caverns,狭間の洞窟,
866,663,codepage,14176,15,Ravine Caverns,狭間の洞窟,
866,664,codepage,14191,15,Ravine Caverns,狭間の洞窟,
866,665,codepage,14206,15,Ravine Caverns,狭間の洞窟,
866,666,codepage,14221,15,Ravine Caverns,狭間の洞窟,
866,667,codepage,14236,15,Ravine Caverns,狭間の洞窟,
866,668,codepage,14251,15,Ravine Caverns,狭間の洞窟,
866,669,codepage,14266,15,Ravine Caverns,狭間の洞窟,
866,670,codepage,14281,15,Ravine Caverns,狭間の洞窟,
866,671,codepage,14296,15,Ravine Caverns,狭間の洞窟,
866,672,codepage,14311,15,Ravine Caverns,狭間の洞窟,
866,673,codepage,14326,15,Ravine Caverns,狭間の洞窟,
866,674,codepage,14341,15,Ravine Caverns,狭間の洞窟,
866,675,codepage,14356,15,Ravine Caverns,狭間の洞窟,
866,676,codepage,14371,15,Ravine Caverns,狭間の洞窟,
866,677,codepage,14386,15,Ravine Caverns,狭間の洞窟,
866,678,codepage,14401,15,Ravine Caverns,狭間の洞窟,
866,679,codepage,14416,15,Ravine Caverns,狭間の洞窟,
866,680,codepage,14431,15,Ravine Caverns,狭間の洞窟,
866,681,codepage,14446,15,Ravine Caverns,狭間の洞窟,
866,682,codepage,14461,15,Ravine Caverns,狭間の洞窟,
866,683,codepage,14476,15,Ravine Caverns,狭間の洞窟,
866,684,codepage,14491,15,Ravine Caverns,狭間の洞窟,
866,685,codepage,14506,15,Ravine Caverns,狭間の洞窟,
866,686,codepage,14521,15,Ravine Caverns,狭間の洞窟,
866,687,codepage,14536,15,Ravine Caverns,狭間の洞窟,
866,688,codepage,14551,15,Ravine Caverns,狭間の洞窟,
866,689,codepage,14566,15,Ravine Caverns,狭間の洞窟,
866,690,codepage,14581,15,Ravine Caverns,狭間の洞窟,
866,691,codepage,14596,15,Ravine Caverns,狭間の洞窟,
866,692,codepage,14611,15,Ravine Caverns,狭間の洞窟,
866,693,codepage,14626,10,Yggdrasil,ユグドラシル,
866,694,codepage,14636,10,Yggdrasil,ユグドラシル,
866,695,codepage,14646,10,Yggdrasil,ユグドラシル,
866,696,codepage,14656,10,Yggdrasil,ユグドラシル,
866,697,codepage,14666,10,Yggdrasil,ユグドラシル,
866,698,codepage,14676,10,Yggdrasil,ユグドラシル,
866,699,codepage,14686,10,Yggdrasil,ユグドラシル,
866,700,codepage,14696,10,Yggdrasil,ユグドラシル,
866,701,codepage,14706,10,Yggdrasil,ユグドラシル,
866,702,codepage,14716,10,Yggdrasil,ユグドラシル,
866,703,codepage,14726,10,Yggdrasil,ユグドラシル,
866,704,codepage,14736,10,Yggdrasil,ユグドラシル,
866,705,codepage,14746,10,Yggdrasil,ユグドラシル,
866,706,codepage,14756,10,Yggdrasil,ユグドラシル,
866,707,codepage,14766,10,Yggdrasil,ユグドラシル,
866,708,codepage,14776,10,Yggdrasil,ユグドラシル,
866,709,codepage,14786,10,Yggdrasil,ユグドラシル,
866,710,codepage,14796,10,Yggdrasil,ユグドラシル,
866,711,codepage,14806,10,Yggdrasil,ユグドラシル,
866,712,codepage,14816,10,Yggdrasil,ユグドラシル,
866,713,codepage,14826,10,Yggdrasil,ユグドラシル,
866,714,codepage,14836,10,Yggdrasil,ユグドラシル,
866,715,codepage,14846,10,Yggdrasil,ユグドラシル,
866,716,codepage,14856,10,Yggdrasil,ユグドラシル,
866,717,codepage,14866,10,Yggdrasil,ユグドラシル,
866,718,codepage,14876,10,Yggdrasil,ユグドラシル,
866,719,codepage,14886,10,Yggdrasil,ユグドラシル,
866,720,codepage,14896,10,Yggdrasil,ユグドラシル,
866,721,codepage,14906,10,Yggdrasil,ユグドラシル,
866,722,codepage,14916,10,Yggdrasil,ユグドラシル,
866,723,codepage,14926,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,724,codepage,14949,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,725,codepage,14972,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,726,codepage,14995,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,727,codepage,15018,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,728,codepage,15041,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,729,codepage,15064,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,730,codepage,15087,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,731,codepage,15110,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,732,codepage,15133,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,733,codepage,15156,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,734,codepage,15179,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,735,codepage,15202,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,736,codepage,15225,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,737,codepage,15248,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,738,codepage,15271,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,739,codepage,15294,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,740,codepage,15317,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,741,codepage,15340,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,742,codepage,15363,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,743,codepage,15386,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,744,codepage,15409,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,745,codepage,15432,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,746,codepage,15455,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,747,codepage,15478,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,748,codepage,15501,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,749,codepage,15524,23,Tower of Lezard Valeth,レザード・ヴァレスの塔,
866,750,codepage,15547,14,Seraphic Gate,セラフィックゲート,
866,751,codepage,15561,14,Seraphic Gate,セラフィックゲート,
866,752,codepage,15575,14,Seraphic Gate,セラフィックゲート,
866,753,codepage,15589,14,Seraphic Gate,セラフィックゲート,
866,754,codepage,15603,14,Seraphic Gate,セラフィックゲート,
866,755,codepage,15617,14,Seraphic Gate,セラフィックゲート,
866,756,codepage,15631,14,Seraphic Gate,セラフィックゲート,
866,757,codepage,15645,14,Seraphic Gate,セラフィックゲート,
866,758,codepage,15659,14,Seraphic Gate,セラフィックゲート,
866,759,codepage,15673,14,Seraphic Gate,セラフィックゲート,
866,760,codepage,15687,14,Seraphic Gate,セラフィックゲート,
866,761,codepage,15701,14,Seraphic Gate,セラフィックゲート,
866,762,codepage,15715,14,Seraphic Gate,セラフィックゲート,
866,763,codepage,15729,14,Seraphic Gate,セラフィックゲート,
866,764,codepage,15743,14,Seraphic Gate,セラフィックゲート,
866,765,codepage,15757,14,Seraphic Gate,セラフィックゲート,
866,766,codepage,15771,14,Seraphic Gate,セラフィックゲート,
866,767,codepage,15785,14,Seraphic Gate,セラフィックゲート,
866,768,codepage,15799,14,Seraphic Gate,セラフィックゲート,
866,769,codepage,15813,14,Seraphic Gate,セラフィックゲート,
866,770,codepage,15827,14,Seraphic Gate,セラフィックゲート,
866,771,codepage,15841,14,Seraphic Gate,セラフィックゲート,
866,772,codepage,15855,14,Seraphic Gate,セラフィックゲート,
866,773,codepage,15869,14,Seraphic Gate,セラフィックゲート,
866,774,codepage,15883,14,Seraphic Gate,セラフィックゲート,
866,775,codepage,15897,14,Seraphic Gate,セラフィックゲート,
866,776,codepage,15911,14,Seraphic Gate,セラフィックゲート,
866,777,codepage,15925,14,Seraphic Gate,セラフィックゲート,
866,778,codepage,15939,14,Seraphic Gate,セラフィックゲート,
866,779,codepage,15953,14,Seraphic Gate,セラフィックゲート,
866,780,codepage,15967,14,Seraphic Gate,セラフィックゲート,
866,781,codepage,15981,14,Seraphic Gate,セラフィックゲート,
866,782,codepage,15995,14,Seraphic Gate,セラフィックゲート,
866,783,codepage,16009,14,Seraphic Gate,セラフィックゲート,
866,784,codepage,16023,14,Seraphic Gate,セラフィックゲート,
866,785,codepage,16037,14,Seraphic Gate,セラフィックゲート,
866,786,codepage,16051,14,Seraphic Gate,セラフィックゲート,
866,787,codepage,16065,14,Seraphic Gate,セラフィックゲート,
866,788,codepage,16079,14,Seraphic Gate,セラフィックゲート,
866,789,codepage,16093,14,Seraphic Gate,セラフィックゲート,
866,790,codepage,16107,14,Seraphic Gate,セラフィックゲート,
866,791,codepage,16121,14,Seraphic Gate,セラフィックゲート,
866,792,codepage,16135,14,Seraphic Gate,セラフィックゲート,
866,793,codepage,16149,14,Seraphic Gate,セラフィックゲート,
866,794,codepage,16163,14,Seraphic Gate,セラフィックゲート,
866,795,codepage,16177,14,Seraphic Gate,セラフィックゲート,
866,796,codepage,16191,14,Seraphic Gate,セラフィックゲート,
866,797,codepage,16205,14,Seraphic Gate,セラフィックゲート,
866,798,codepage,16219,14,Seraphic Gate,セラフィックゲート,
866,799,codepage,16233,14,Seraphic Gate,セラフィックゲート,
866,800,codepage,16247,14,Seraphic Gate,セラフィックゲート,
866,801,codepage,16261,14,Seraphic Gate,セラフィックゲート,
866,802,codepage,16275,14,Seraphic Gate,セラフィックゲート,
866,803,codepage,16289,14,Seraphic Gate,セラフィックゲート,
866,804,codepage,16303,14,Seraphic Gate,セラフィックゲート,
866,805,codepage,16317,14,Seraphic Gate,セラフィックゲート,
866,806,codepage,16331,14,Seraphic Gate,セラフィックゲート,
866,807,codepage,16345,14,Seraphic Gate,セラフィックゲート,
866,808,codepage,16359,14,Seraphic Gate,セラフィックゲート,
866,809,codepage,16373,14,Seraphic Gate,セラフィックゲート,
866,810,codepage,16387,14,Seraphic Gate,セラフィックゲート,
866,811,codepage,16401,14,Seraphic Gate,セラフィックゲート,
866,812,codepage,16415,14,Seraphic Gate,セラフィックゲート,
866,813,codepage,16429,14,Seraphic Gate,セラフィックゲート,
866,814,codepage,16443,14,Seraphic Gate,セラフィックゲート,
866,815,codepage,16457,14,Seraphic Gate,セラフィックゲート,
866,816,codepage,16471,14,Seraphic Gate,セラフィックゲート,
866,817,codepage,16485,14,Seraphic Gate,セラフィックゲート,
866,818,codepage,16499,13,Sahma Desert,サーマ砂漠,
866,819,codepage,16512,13,Sahma Desert,サーマ砂漠,
866,820,codepage,16525,13,Sahma Desert,サーマ砂漠,
